epoch,batch,loss
1,148,0.00014908412413205951
1,149,0.0002494951186235994
1,150,0.0005076806410215795
1,151,0.0001297119160881266
1,152,0.0004481955838855356
1,153,0.0006860698922537267
1,154,0.00027032833895646036
1,155,0.0007322633173316717
1,156,0.00041027020779438317
1,157,0.0004926181863993406
1,158,0.00015957653522491455
1,159,0.00018205877859145403
1,160,0.0004823109193239361
1,161,0.00037151016294956207
1,162,0.0008098119287751615
1,163,0.00014800830103922635
1,164,0.0003792989591602236
1,165,0.00026867989799939096
1,166,0.0006455332040786743
1,167,0.00013814755948260427
1,168,0.0008895967621356249
1,169,0.00020474598568398505
1,170,0.0002516267995815724
1,171,0.0001412167475791648
1,172,0.0003913633991032839
1,173,0.00027125401538796723
1,174,0.0002245865180157125
1,175,0.00020959519315510988
1,176,0.00035210352507419884
1,177,0.0003167933609802276
1,178,0.001156663871370256
1,179,0.0003042537427973002
1,180,0.00012458887067623436
1,181,0.0001555263006594032
1,182,0.0004689247871283442
1,183,0.0004835671279579401
1,184,0.00013125233817845583
1,185,0.00013821519678458571
1,186,0.00013860590115655214
1,187,0.0001705765607766807
1,188,0.000252899102633819
1,189,0.00016345914627891034
1,190,0.0002769552811514586
1,191,9.006191976368427e-05
1,192,0.00016015135042835027
1,193,0.0005535422242246568
1,194,0.00015121018805075437
1,195,0.0004802130861207843
1,196,0.00029469639412127435
1,197,0.0004536905325949192
1,198,0.000466684577986598
1,199,0.000281201908364892
1,200,0.00029765834915451705
1,201,0.0005719074397347867
1,202,0.0005874064518138766
1,203,0.00018199865007773042
1,204,0.0003658969944808632
1,205,0.0002518409164622426
1,206,0.0002096907701343298
1,207,0.00031984320958144963
1,208,0.0001949627185240388
1,209,0.00016153037722688168
1,210,0.0004686102329287678
1,211,0.00021017709514126182
1,212,0.0006129164830781519
1,213,0.00025819908478297293
1,214,0.0005278726457618177
1,215,0.00020310083345975727
1,216,0.0003604272787924856
1,217,0.0007177492952905595
1,218,0.0002663572086021304
1,219,0.0001683510490693152
1,220,0.0005669094971381128
1,221,0.00014682776236440986
1,222,0.00014870642917230725
1,223,0.00020960444817319512
1,224,0.00019905052613466978
1,225,0.0006972305127419531
1,226,0.00026012086891569197
1,227,0.00035168929025530815
1,228,0.00014039235247764736
1,229,0.0002863344852812588
1,230,0.00014819001080468297
1,231,0.00014037532673683017
1,232,0.00032671052031219006
1,233,0.0002954144438263029
1,234,0.000389990076655522
1,235,0.00027441701968200505
1,236,0.0010101263178512454
1,237,0.0004109546134714037
1,238,0.00023980526020750403
1,239,0.00029356058803386986
1,240,0.0004780825402121991
1,241,0.0003479929582681507
1,242,0.00046548538375645876
1,243,0.0007632913184352219
1,244,0.0002677060547284782
1,245,0.0006521386094391346
1,246,8.833282481646165e-05
1,247,0.00021698522323276848
1,248,0.0002670759567990899
1,249,0.0002831348974723369
1,250,0.00030969781801104546
1,251,0.00015361403347924352
1,252,0.0001763150212354958
1,253,0.0006544340285472572
1,254,0.0007110955193638802
1,255,0.00046099923201836646
1,256,0.00013734976528212428
1,257,6.624677189392969e-05
1,258,0.00039057686808519065
1,259,0.0002183812903240323
1,260,0.00022444264322984964
1,261,0.000777573324739933
1,262,0.00021734922484029084
1,263,0.0002746497339103371
1,264,0.00018855382222682238
1,265,0.0006823847070336342
1,266,0.00035008726990781724
1,267,0.0005432151374407113
1,268,0.0006057456484995782
1,269,0.00025807434576563537
1,270,0.0017667078645899892
1,271,0.00042446982115507126
1,272,0.0002600894367787987
1,273,0.0001751474483171478
1,274,0.0004186017904430628
1,275,0.00033027518657036126
1,276,0.00022168717987369746
1,277,0.002290978329256177
1,278,0.00029734204872511327
1,279,0.00026361123309470713
1,280,0.0007510993746109307
1,281,0.00018440018175169826
1,282,0.0003998877655249089
1,283,0.0007737902924418449
1,284,0.00011445357813499868
1,285,0.00032463952084071934
1,286,0.00041409613913856447
1,287,0.00035716043203137815
1,288,0.0002424840786261484
1,289,0.00029223659657873213
1,290,0.0002615593548398465
1,291,0.0006362798158079386
1,292,6.487389327958226e-05
1,293,0.00019018363673239946
1,294,0.0007917322218418121
1,295,0.0001373644481645897
1,296,0.00021517036657314748
1,297,0.00015467131743207574
1,298,0.0003313346242066473
1,299,0.00012606981908902526
1,300,0.0006045734044164419
1,301,0.00032573341741226614
1,302,0.00014515771181322634
1,303,0.0008165805484168231
1,304,0.00013812606630381197
1,305,0.00031202755053527653
1,306,0.00011493413330754265
1,307,0.00031354391830973327
1,308,0.00042516342364251614
1,309,0.0005765822716057301
1,310,0.0001875335437944159
1,311,0.0001670653437031433
1,312,0.00026044753030873835
1,313,0.0002112104557454586
1,314,0.0002259109023725614
1,315,0.0005894143250770867
1,316,0.0003418181149754673
1,317,0.00011070926120737568
1,318,0.000683849211782217
1,319,0.00012775043433066458
1,320,0.00020817281620111316
1,321,0.0002760172646958381
1,322,0.00014892384933773428
1,323,0.0004194092471152544
1,324,0.00012157180026406422
1,325,0.0003331488696858287
1,326,0.0005121903377585113
1,327,0.00024830931215547025
1,328,0.00013920963101554662
1,329,0.0006978805176913738
1,330,0.0001510249567218125
1,331,0.00023573223734274507
1,332,0.00021861471759621054
1,333,0.0003710768651217222
1,334,6.011977166053839e-05
1,335,0.0002950580383185297
1,336,0.00021564737835433334
1,337,0.00040817318949848413
1,338,0.00027985317865386605
1,339,0.00029021259979344904
1,340,0.0004609303141478449
1,341,0.00013593390758614987
1,342,0.0005661830655299127
1,343,0.0001236347743542865
1,344,0.00021898791601415724
1,345,0.000243987757130526
1,346,0.0005782934022136033
1,347,0.0001564034027978778
1,348,0.00036634434945881367
1,349,0.0004112582828383893
1,350,0.0001826317748054862
1,351,0.00042205947102047503
1,352,0.0001009131083264947
1,353,0.00016960699576884508
1,354,0.0002367825509281829
1,355,0.0002747069811448455
1,356,0.00017068564193323255
1,357,0.00045658848830498755
1,358,0.00028476942679844797
1,359,0.0002365176915191114
1,360,0.0003597160102799535
1,361,0.00023334904108196497
1,362,0.00018440534768160433
1,363,0.00023278109438251704
1,364,0.00015303338295780122
1,365,0.00027278196648694575
1,366,0.00015399631229229271
1,367,0.00019672811322379857
1,368,0.00023381045321002603
1,369,0.0005745075759477913
1,370,0.001065502525307238
1,371,0.0005030743777751923
1,372,0.0002310731215402484
1,373,0.00033778269425965846
1,374,0.00048602945753373206
1,375,0.0006006959010846913
1,376,0.0002411022869637236
1,377,0.00041522193350829184
1,378,0.00019939984485972673
1,379,0.0002396815543761477
1,380,0.0005313768633641303
1,381,0.00027435069205239415
1,382,0.00036690643173642457
1,383,0.00018577738956082612
1,384,0.0002270388213219121
1,385,0.0001942526869243011
1,386,0.00097925856243819
1,387,0.0008248209487646818
1,388,0.00020435119222383946
1,389,0.00014766053936909884
1,390,0.00014861038653180003
1,391,0.00038399393088184297
1,392,0.0009562356863170862
1,393,0.00019420326862018555
1,394,0.00016182861872948706
1,395,0.00022630418243352324
1,396,0.0009936875430867076
1,397,0.00012294258340261877
1,398,0.00035342041519470513
1,399,0.0003130088443867862
1,400,0.000556604063604027
1,401,0.0004839072935283184
1,402,0.0002903855638578534
1,403,0.00023895261983852834
1,404,0.0003954421554226428
1,405,0.00018856256792787462
1,406,0.0005456203944049776
1,407,9.221179061569273e-05
1,408,0.00024580955505371094
1,409,0.0007363369804807007
1,410,0.0002673191193025559
1,411,0.00012715376215055585
1,412,0.00033478799741715193
1,413,0.00046449372894130647
1,414,0.0004371094983071089
1,415,0.00018592592095956206
1,416,0.0002448486920911819
1,417,0.0004995506606064737
1,418,0.00024976363056339324
1,419,0.000257878185948357
1,420,0.00029056862695142627
1,421,0.00022141291992738843
1,422,0.00013106684491503984
1,423,0.00042114706593565643
1,424,0.00021692633163183928
1,425,0.00023586447059642524
1,426,0.0004464443773031235
1,427,0.00018729682778939605
1,428,0.0004210856568533927
1,429,0.0008577262051403522
1,430,0.0001968572469195351
1,431,0.00016016303561627865
1,432,0.0008262893534265459
1,433,0.0004297540581319481
1,434,0.00023060601961333305
1,435,0.00010911360004683957
1,436,0.00351052382029593
1,437,0.0003763936401810497
1,438,0.001357633271254599
1,439,0.00031113505247049034
1,440,0.00024305842816829681
1,441,0.0005385279073379934
1,442,0.00021199857292231172
1,443,0.0004984652041457593
1,444,0.0002815498737618327
1,445,0.0003846257459372282
1,446,0.00017687086074147373
1,447,0.0004247095203027129
1,448,0.0006873936508782208
1,449,0.0003961097390856594
1,450,0.00011269225069554523
1,451,0.00010969164577545598
1,452,0.0002234538405900821
1,453,0.00035149138420820236
1,454,0.00020144142035860568
1,455,0.0007466085371561348
1,456,0.000386628758860752
1,457,0.0001631054765312001
1,458,0.00025012236437760293
1,459,0.0002425772399874404
1,460,0.00014392462617252022
1,461,0.000989247695542872
1,462,0.00016221395344473422
1,463,0.000921623723115772
1,464,0.0007714784587733448
1,465,0.0006051063537597656
1,466,0.00022333963715936989
1,467,0.00020457500068005174
1,468,0.000174388536834158
1,469,0.0004086522094439715
1,470,0.00017170792852994055
1,471,0.0003723045811057091
1,472,0.00010293751984136179
1,473,0.00017339740588795394
1,474,0.00016498936747666448
1,475,0.00010004061186918989
1,476,0.00022558063210453838
1,477,0.00015705083205830306
1,478,0.0002658877056092024
1,479,0.00014379761705640703
1,480,0.0005800993531011045
1,481,0.00016455678269267082
1,482,0.00025322611327283084
1,483,0.00011342878133291379
1,484,0.0010407487861812115
1,485,0.0004183406417723745
1,486,0.00048258519382216036
1,487,0.00047009115223772824
1,488,0.00026233712560497224
1,489,0.0003885556652676314
1,490,0.00014439437654800713
1,491,9.637995390221477e-05
1,492,0.0004334335681051016
1,493,0.0002460955874994397
1,494,0.00022147009440232068
1,495,0.0002985007595270872
1,496,0.001757188350893557
1,497,0.00015408503531944007
1,498,0.00021336966892704368
1,499,0.0003052483662031591
1,500,0.0005492739728651941
1,501,0.0001821861369535327
1,502,0.000283758738078177
1,503,0.00016510991554241627
1,504,0.00038474061875604093
1,505,0.00011165093019371852
1,506,0.0001645626762183383
1,507,0.00024173084239009768
1,508,0.00017693702830001712
1,509,0.0006928052753210068
1,510,0.0003849846252705902
1,511,0.00021779420785605907
1,512,0.0002443345438223332
1,513,0.0003007648338098079
1,514,0.0002527466567698866
1,515,0.00019611470634117723
1,516,0.00036478127003647387
1,517,0.00022330052161123604
1,518,0.000373768009012565
1,519,0.0003165762755088508
1,520,0.0001211600610986352
1,521,0.00033861762494780123
1,522,0.00025602549430914223
1,523,0.0006372513598762453
1,524,0.001198411569930613
1,525,0.00014458841178566217
1,526,0.0009170130942948163
1,527,0.00042033611680381
1,528,0.00060447579016909
1,529,0.0005840350058861077
1,530,0.000714574009180069
1,531,0.00026253986288793385
1,532,0.0003786302113439888
1,533,0.000520910311024636
1,534,0.0008147250046022236
1,535,0.00023491017054766417
1,536,0.00031769342604093254
1,537,0.00024411578488070518
1,538,0.0001649504847591743
1,539,0.0005942190182395279
1,540,0.0004211626946926117
1,541,0.00024030794156715274
1,542,0.0002565919130574912
1,543,0.00011864801490446553
1,544,0.0010080802021548152
1,545,0.0003041585732717067
1,546,0.00017519707034807652
1,547,0.00041494015022180974
1,548,0.00037235967465676367
1,549,0.00016323629824910313
1,550,0.00012379274994600564
1,551,0.00021753663895651698
1,552,0.0003455687256064266
1,553,0.00024027655308600515
1,554,0.00024083959579002112
1,555,0.0003721761459019035
1,556,0.0002259695902466774
1,557,0.0006177262985147536
1,558,0.00024142932670656592
1,559,0.0002809980360325426
1,560,0.0009780187392607331
1,561,0.0004503937379922718
1,562,0.0003750743344426155
1,563,0.0005266841617412865
1,564,0.00016930581477936357
1,565,0.0002892062475439161
1,566,0.0007187179871834815
1,567,0.00014890859893057495
1,568,0.0001885133533505723
1,569,0.0002946884196717292
1,570,0.0002902764535974711
1,571,0.0002427170256851241
1,572,0.00019938663172069937
1,573,0.0002966168394777924
1,574,0.00022995359904598445
1,575,0.00024075969122350216
1,576,0.0003667889686767012
1,577,0.0001681597641436383
1,578,0.0003974968276452273
1,579,0.00025321324937976897
1,580,0.0002737235918175429
1,581,0.0003366245946381241
1,582,0.00042831749306060374
1,583,0.000912326155230403
1,584,0.0004123516846448183
1,585,0.00020382362708915025
1,586,0.00017454319458920509
1,587,0.001103028655052185
1,588,0.0003614462912082672
1,589,0.00030593606061302125
1,590,0.0007299964781850576
1,591,0.00018327702127862722
1,592,0.00017373923037666827
1,593,0.0005232092808000743
1,594,0.00017126998864114285
1,595,0.0006847468321211636
1,596,0.0004901029751636088
1,597,0.0003015394904650748
1,598,0.00013442127965390682
1,599,0.0004359829763416201
1,600,0.0022721635177731514
1,601,0.0007146638236008584
1,602,0.0006515613640658557
1,603,0.0002096250100294128
1,604,0.00014075959916226566
1,605,0.0004497611371334642
1,606,0.00012052806414430961
1,607,0.0002604399051051587
1,608,0.0002871848992072046
1,609,0.00019070471171289682
1,610,0.0003818164113909006
1,611,0.00021987994841765612
1,612,0.00016186104039661586
1,613,0.0005368676502257586
1,614,0.0007244619191624224
1,615,0.0001389727694913745
1,616,0.00018466835899744183
1,617,0.00021759698574896902
1,618,0.001050623133778572
1,619,0.0005586815532296896
1,620,0.0001222199498442933
1,621,0.0005115902749821544
1,622,0.0004127937136217952
1,623,0.00016590171435382217
1,624,0.002025664085522294
1,625,0.0005197551217861474
1,626,0.00015874301607254893
1,627,0.0004136359493713826
1,628,0.00011086700396845117
1,629,0.00015548976080026478
1,630,0.00012012138176942244
1,631,0.0007110850419849157
1,632,0.0007889206171967089
1,633,0.0005270642577670515
1,634,0.0008707970264367759
1,635,0.0002338854392291978
1,636,0.00011180238652741536
1,637,0.00037309943581931293
1,638,0.0003326158912386745
1,639,0.00025933023425750434
1,640,0.00025081567582674325
1,641,0.00015412717766594142
1,642,0.00015795788203831762
1,643,0.0001229926128871739
1,644,0.0002305533125763759
1,645,0.00026171564240939915
1,646,0.00022157251078169793
1,647,0.0002843071997631341
1,648,0.0002441760152578354
1,649,0.00043702530092559755
1,650,0.00022312882356345654
1,651,0.0006782652926631272
1,652,0.00032176554668694735
1,653,0.00016114114259835333
1,654,0.0005226737703196704
1,655,0.0003219805075787008
1,656,0.0027575611602514982
1,657,0.0002719999465625733
1,658,0.0004124806437175721
1,659,0.00018889893544837832
1,660,0.0004185164871159941
1,661,0.00017332029528915882
1,662,0.0002419410302536562
1,663,0.0004584945272654295
1,664,0.00017959554679691792
1,665,0.0002497129898983985
1,666,0.00016954897728282958
1,667,0.00012119143502786756
1,668,0.0003612067084759474
1,669,0.00018647097749635577
1,670,0.00031166677945293486
1,671,0.0009570149704813957
1,672,0.00012090796371921897
1,673,0.0004683522565755993
1,674,0.00018569831445347518
1,675,0.0001360008172923699
1,676,0.00014062602713238448
1,677,0.00024046852195169777
1,678,0.0005507262540049851
1,679,0.00043026861385442317
1,680,0.00011128503683721647
1,681,0.00046639423817396164
1,682,0.0007941334042698145
1,683,0.00031646760180592537
1,684,0.0005806985427625477
1,685,0.0008457264048047364
1,686,0.0003216835029888898
1,687,0.0005188318318687379
1,688,0.00017158857372123748
1,689,0.00023649328795727342
1,690,0.00021348595328163356
1,691,0.00016034484724514186
1,692,0.00017836516781244427
1,693,0.0005330361891537905
1,694,0.0006268880679272115
1,695,0.0002675096329767257
1,696,0.0003405771276447922
1,697,0.00027035039965994656
1,698,0.00015519802400376648
1,699,0.00040902398177422583
1,700,0.0005107995239086449
1,701,0.00018454248493071645
1,702,0.0005274041322991252
1,703,0.0005664296331815422
1,704,0.00013135200424585491
1,705,0.0004630342300515622
1,706,0.0002123016893165186
1,707,0.0002303444780409336
1,708,0.0006866991170682013
1,709,0.00020011358719784766
1,710,0.001081346534192562
1,711,0.00023740720644127578
1,712,0.00026575132505968213
1,713,0.00022555800387635827
1,714,0.0003153956204187125
1,715,0.00028896951698698103
1,716,0.0002744014491327107
1,717,0.00030424862052313983
1,718,0.0002986238687299192
1,719,0.0002256342995679006
1,720,0.00030848351889289916
1,721,0.0004644389555323869
1,722,0.0003333148779347539
1,723,0.0002543778100516647
1,724,0.0003426494949962944
1,725,0.00020168667833786458
1,726,0.00040313892532140017
1,727,0.0001955951302079484
1,728,0.000794996100012213
1,729,0.00010547972487984225
1,730,0.0004184808349236846
1,731,0.0002125227911164984
1,732,0.000269607815425843
1,733,0.00023938024241942912
1,734,0.0003360294213052839
1,735,0.00017238427244592458
1,736,0.00044811333646066487
1,737,0.0002649452071636915
1,738,0.00022569704742636532
1,739,0.0008689819369465113
1,740,0.0004987172433175147
1,741,0.00011944215657422319
1,742,0.00037081935442984104
1,743,0.0019368254579603672
1,744,0.00029163839644752443
1,745,0.0002872984332498163
1,746,0.0002521155693102628
1,747,0.00011675852147163823
1,748,0.0001835021685110405
1,749,0.00017960951663553715
1,750,0.0004806371871381998
1,751,0.00025048592942766845
1,752,0.0005156459519639611
1,753,0.0017310314578935504
1,754,0.00023506437719333917
1,755,0.0003495125565677881
1,756,0.0002129842760041356
1,757,0.0001277784031117335
1,758,0.00026992178754881024
1,759,0.00013258417311590165
1,760,0.00028756711981259286
1,761,0.00019496213644742966
1,762,0.0002223640331067145
1,763,0.00031408018548972905
1,764,0.0002437948132865131
1,765,0.0002327749243704602
1,766,0.00044619818800128996
1,767,0.0003819853300228715
1,768,0.0003908224171027541
1,769,0.0003621419018600136
1,770,0.00018583680503070354
1,771,0.0007308157510124147
1,772,0.0003274822374805808
1,773,0.0005952427163720131
1,774,0.0003484139160718769
1,775,0.000505528470966965
1,776,0.0002773126761894673
1,777,0.00016088949632830918
1,778,0.00048093529767356813
1,779,0.000410571345128119
1,780,0.00016924132069107145
1,781,0.0004368009977042675
1,782,0.0002293945726705715
1,783,0.0002559540153015405
1,784,0.00012496639101300389
1,785,0.0003735281352419406
1,786,0.00016340012371074408
1,787,0.0003444888861849904
1,788,0.0005688642850145698
1,789,0.0003940295136999339
1,790,0.00016487929678987712
1,791,0.00038533241604454815
1,792,0.00020264055638108402
1,793,0.00030208457610569894
1,794,0.00010069361451314762
1,795,0.0007428103126585484
1,796,0.0001818104210542515
1,797,0.00027157258591614664
1,798,0.00011497969535412267
1,799,8.554968371754512e-05
1,800,0.0011297009186819196
